tweet_id,screen_name,twitter_id,created_at,text,place,in_reply_to_status_id,quoted_status_id,favorite_count,retweet_count,followers_count,friends_count,retweet_id,lang,retweeted,topic
1520508385959026689,Javigass37,258871821,2022-04-30 21:00:23,Sanción para los que se paran a coger rueda también en MotoGP ya Dorna! https://t.co/BCaX83CujH,,,1520492465740042240,1,0,580,425,,es,0,moto gp
1520508291935346689,superdeporte_es,92023578,2022-04-30 21:00:01,"#MotoGP 🏍🏁 | El streamer se pasa a las motos 👀
https://t.co/vqR0BcrCan",,,,1,0,164150,556,,es,0,moto gp
1520507695412953089,pplu_242,4551753693,2022-04-30 20:57:38,@IzanGuevara28 @AsparTeam @MotoGP @ManuTormo @PacoDiazPhoto @AGVHelmets @dainese @oakley @SESCAPADABIKES @OUTLETMOTO @Esdemarca @AudioTechnicaIB @FanClubIG28 @acro_agency @TISSOT Grande izan .,,1520481824660676608,,0,0,148,664,,es,0,moto gp
1520504417077760000,cherrysbillie,2532829285,2022-04-30 20:44:37,me molesta que ahora en más las carreras de motogp sean a las 9 de la mañana... muy mal,,,,0,0,1918,1279,,es,0,moto gp
1520504154585718787,iPressGlobal,765120691,2022-04-30 20:43:34,MotoGP™ Gran Premio Red Bull de España | Bagnaia bate Quartararo na pole bate recorde em Jerez https://t.co/fiorI0mOSv,,,,0,0,440,383,,es,0,moto gp
1520503268199251968,JuanGar27486689,1505505517766127618,2022-04-30 20:40:03,@MotoGP @marcmarquez93 @jackmilleraus Piloto mediocre,,1520324000236412928,,0,0,21,77,,es,0,moto gp
1520503102897627139,paussini_99,1373367572,2022-04-30 20:39:23,Necesito un momento para llorar de felicidad por el logro mas grande de mi corredor favorito 🥺😭 https://t.co/nKnTdSco6S,,,1520470834598629376,0,0,96,227,,es,0,moto gp
1520503044542242816,SwinxySports,728968208561082368,2022-04-30 20:39:10,"@sergiomguti @Eurosport_ES Tengo que hablar con WST y MotoGP para que no vuelvan a coincidir, o que me pongan pantallas gigantes en el circuito para ver el snooker.

Por cierto, mira qué frikada tan curiosa: https://t.co/Gkowy9QHiD",,1520501657079005184,1520491885323862016,1,0,667,819,,es,0,moto gp
1520502654388084737,mm93brasil,861962590725046273,2022-04-30 20:37:37,@marcmarquez93 @MotoGP @HRC_MotoGP Vamos 👏👏✊️✊️,,1520429817698607104,,0,0,57,185,,es,0,moto gp
1520502522540081158,Miguelbetico7,883751509284052994,2022-04-30 20:37:05,@AleixEspargaro 🤩💚😘''QUE GRANDES ERES 👏👏👏 @AleixEspargaro 🔝💚 y un saludo campeón MushoBetis 🌴💃🏟🕺🌴y que te vayas muy en la @MotoGP 💚y  que gane un premio que te os merece ..,,1520430769994444800,,6,1,5540,5677,,es,0,moto gp
1520502170969325571,PMena_GP,2765956824,2022-04-30 20:35:41,"Lin Jarvis admite que Quartararo es ""la prioridad número uno"" de Yamaha y espera que para finales de junio haya acuerdo.
#MotoGP https://t.co/zjVoVY22eB",,,,0,0,843,829,,es,0,moto gp
1520501908863078400,Plusmoto,31861238,2022-04-30 20:34:39,"Guevara, Ogura y Bagnaia marcan las poles de #Moto3, #Moto2 y #MotoGP en Jerez https://t.co/Iylfo1yV0Y #Aiogura #Circuitojerez #Izanguevara #Peccobagnaia https://t.co/yRvFmR1g1r",,,,1,0,18836,94,,es,0,moto gp
1520501479165075456,puspympb,853472690,2022-04-30 20:32:56,@RUBENSA1879 @Raul_Romojaro @DAZN_ES @ErnestRiveras @MotoGP @TheGrefg @redbullESP No solo en España se trata el Cancer.,,1518694622867992576,,1,0,83,793,,es,0,moto gp
1520501259375161346,JerezTelevision,349178178,2022-04-30 20:32:04,🚨🚔 INTERVENCIÓN DE LA POLICÍA NACIONAL en la motorada de la Avenida de Europa. La @policia ha intervenido en la avenida de Europa de #Jerez para poner orden. #MotoGP #Jerez #actualidad https://t.co/jiNneWgoj5,,,,1,0,4424,1476,,es,0,moto gp
1520501079045292032,spanishgp_,1256829859,2022-04-30 20:31:21,"Aquí ""tan sólo"" repasamos el recorrido histórico además de toda la actualidad deportiva de los pilotos, equipos, circuitos y Gran Premio de España de Fórmula 1.

Próxima semana Gran Premio de Miami para los despistados de #MotoGP 😝 https://t.co/gvk4RMzFXs",,1520501070795055104,,3,0,11426,10615,,es,0,moto gp
1520501070795055109,spanishgp_,1256829859,2022-04-30 20:31:19,"Para tod@s aquell@s amantes de #MotoGP y que estos días estáis disfrutando del #SpanishGP deciros que…

Esta NO es la cuenta oficial del Gran Premio de España de MotoGP (ni tampoco de #F1 👀)

Aun así gracias de corazón por todos los follows que estamos recibiendo 😂🙏🏻 https://t.co/MqOGKyV1i4",,,,6,1,11426,10615,,es,0,moto gp
1520500777940402176,lfernandezok,193445611,2022-04-30 20:30:09,"@MotoGP_ESPN Consulta, mañana el orden es Moto3, Moto2, MotoGP? Porque el Domingo pasado me levanté tarde y ya estaban corriendo",,1520447895933227008,,0,0,29,61,,es,0,moto gp
1520500739029807104,es_Motorsport,252515763,2022-04-30 20:30:00,"#PorSiTeLoPerdiste | 😱🔥 @PeccoBagnaia consiguió la pole de forma aplastante en el #SpanishGP 🇪🇸... Pese a que nadie pudo acercarse a su tiempo, finalmente quedó una gran parrilla 👀⬇️
https://t.co/OYETFSKMw1",,,,3,0,54570,994,,es,0,moto gp
1520500738891427842,Recta_Principal,2393336370,2022-04-30 20:30:00,#MotoGP | El piloto italiano se quedó con el mejor registro en la clasificación desarrollada en el Circuito de Jerez-Ángel Nieto. https://t.co/IMkV9izKIu,,,,1,1,704,339,,es,0,moto gp
1520500738232750080,Motorsport_LAT,3039742387,2022-04-30 20:30:00,"#PorSiTeLoPerdiste

Bagnaia logró una inapelable pole en Jerez #SpanishGP 🇪🇸 #MotoGP  

https://t.co/rJ681BSDaj",,,,3,0,98063,1230,,es,0,moto gp
1520500487073714180,teledeporte,30012883,2022-04-30 20:29:00,"🏍️Desde las 8:55h conectaremos con #JerezRTVE donde mañana se corre el #SpanishGP 

👁️Aquí una pequeña guía del Gran Premio

😉🟠Mañana nos vemos en @teledeporte 

https://t.co/WNy3WtHzxP",,,,6,3,227631,475,,es,0,moto gp
1520499561718026240,MotoGP_ESPN,2724613734,2022-04-30 20:25:19,"Aplastante: Pecco #Bagnaia tuvo una contundente actuación y se quedó con la pole position en #Jerez. 

#MotoGPxESPN

https://t.co/1fZ04m2h8L",,,,9,0,103307,15,,es,0,moto gp
1520499228065284097,DeporteslaSexta,1339131540,2022-04-30 20:24:00,"""¿Chuparruedas? Me verán como un buscavidas"" #MotoGP https://t.co/yQDRchYVIa",,,,3,1,39556,487,,es,0,moto gp
1520499190773731334,Ma_ki_ni_,465158307,2022-04-30 20:23:51,@lorenzo99 @MotoGP Legendario.,,1520457711716126720,,0,0,363,1490,,es,0,moto gp
1520499031486701570,elpuertoalmin,22954096,2022-04-30 20:23:13,"#MOTORADA
#ACCIDENTE Un #fallecido tras chocar dos motos contra un turismo en Ubrique
https://t.co/htu7sDZfIs #motogp  #jerez  #bike https://t.co/eAzmJsnMk3",,,,1,1,3025,223,,es,0,moto gp
1520498794512670721,sandvirumbrales,484819687,2022-04-30 20:22:16,"La pole de Pecco hoy ha calentado, más si cabe, el ambiente en @circuitodejerez 🔥

Y bueno aquí estoy yo siendo yo viendo @MotoGP 🤩 https://t.co/TfrZS1TNuM",,,,20,0,777,668,,es,0,moto gp
1520498517923581957,manzacris1,803128873,2022-04-30 20:21:10,"@ctorsecundario @marcmarquez93 @MotoGP @HRC_MotoGP Nooo… yo nunca tuve el propósito de ser piloto de motoGP ni el talento , pero si he rodado en todos los circuitos españoles y alguno extranjero ..!
Entenderé lo de cenutrio como un alago viniendo de un cipollo ..!
Pero por si a caso tú intención era insultarme me cagó es tu PTM",,1520493126326099968,,0,0,27,67,,es,0,moto gp
1520498426898796545,maestraMarta95,697404402391453696,2022-04-30 20:20:49,Qué locura!! Después de tres años... Volvemos!!!!🏍️ #megustanlasmotos #motogp #Jerez2022 https://t.co/KgeeZwgO0D,,,,6,0,63,76,,es,0,moto gp
1520498260808450049,starplushelp,1355164506436096000,2022-04-30 20:20:09,"@LSoibelzon ¡Hola, Leopoldo! ¡Ay! Lamentamos los inconvenientes. Consulta estas soluciones para que continues con MotoGP sin problemas: https://t.co/2DUn5H9DtU. ¿Notas alguna mejora? Si no es así, comunícate con nosotros por llamada o chat. Investigaremos más para poder ayudarte. ¡Feliz día!",,1520094715542126592,,0,0,3208,73,,es,0,moto gp
1520498225265917954,Fuchii93,454020680,2022-04-30 20:20:01,"🏆@lorenzo99 Es desde hoy Leyenda de MotoGP, reconocimiento indiscutible a su gran trayectoria en el Mundial

#SpanishGP #MotoGP 

https://t.co/vXUD3dnVEj",,,,0,0,4724,1544,,es,0,moto gp
1520498173466357766,KevinCOfficial,489569782,2022-04-30 20:19:48,"No me gustaron nada los últimos MotoGP, pero este MotoGP 22 me encanta, las físicas nuevas lo hacen mas jugable para la gente casual como yo, así sí https://t.co/x88fAa8xkg",,,,0,0,682,585,,es,0,moto gp
1520497969753116672,T_Slipstream,1503127544266207235,2022-04-30 20:19:00,"Quando @simoncrafar compara Miguel Oliveira a Jorge Lorenzo.
#MotoGP22 #MotoGP #MotoGPnaSPORTTV https://t.co/3GgjJVUuaH",,,,24,4,86,545,,es,0,moto gp
1520497923355811844,CURVAR68,1515964304578785282,2022-04-30 20:18:49,"@lorenzo99 @MotoGP Felicidades por el reconocimiento. Y siento mucho que  nunca hayas probado el cazón en adobo, también llamado bienmesabe en algunas localidades.",,1520457711716126720,,0,0,5,94,,es,0,moto gp
1520497129466347520,matisanchez,100505357,2022-04-30 20:15:39,#MotoGPxESPN Asi fue la clasificación del #SpanishGP https://t.co/bdM55Kp20q @MotoGP_ESPN,,,,2,0,12479,4924,,es,0,moto gp
1520496421107027970,Motosan_es,2600096107,2022-04-30 20:12:50,"👏Lorenzo, Leyenda de MotoGP: «Ser leyenda es más importante que ser campeón, soy un afortunado»

🏅 @lorenzo99 es desde hoy Leyenda de MotoGP, reconocimiento indiscutible a su gran trayectoria en el Mundial.
 https://t.co/khCYsE7flC",,,,9,2,32221,488,,es,0,moto gp
1520496108585336833,motogpvideogame,1378696486553280514,2022-04-30 20:11:36,Un poco de caña a Motmeló que lo teniamos oxidado😓 #MotoGP22 #MotoGP #SpanishGP https://t.co/ff99CwbQNs,,,,1,0,13,120,,es,0,moto gp
1520495523882487808,motogpvideogame,1378696486553280514,2022-04-30 20:09:16,Otro video al puro estilo @marcmarquez93 en MotoGP22 (juego) #MotoGP #SpanishGP https://t.co/8z4UuKKV42,,,,1,0,13,120,,es,0,moto gp
1520495321708650498,motogpvideogame,1378696486553280514,2022-04-30 20:08:28,Frenamos al puro estilo @marcmarquez93 en (Mugello) (juego de MotoGP22) #motogp #SpanishGP https://t.co/9pw82EVcSS,,,,1,0,13,120,,es,0,moto gp
1520495278964428806,VallaMoto,470515736,2022-04-30 20:08:18,"⌚ horarios #SpanishGP 2022 🇪🇸 @MotoGP 🏁
(horarios para España peninsular)🗓️ domingo 1 de mayo de 2022
📺 emisión en directo en @RTVE, @DAZN_es y @MovistarPlus https://t.co/DW14tsnYJK",,1520495272916365312,,0,0,610,165,,es,0,moto gp
1520495266507669504,VallaMoto,470515736,2022-04-30 20:08:15,"🚥 así quedan las Parrillas de Salida para el #SpanishGP 2022 🇪🇸 @MotoGP
🗓️ domingo 1 de mayo de 2022
🏁 #MotoGP #SpanishGP 🇪🇸
🏍 #Moto3 🏍 #Moto2 🏍 #MotoGP https://t.co/Oseg61rdcs",,,,1,0,610,165,,es,0,moto gp
1520495029273382913,Circuitcat_es,85913147,2022-04-30 20:07:19,"Muchas felicidades, @lorenzo99!! 👏👏👏👏 #MotoGPLegend 

📸 @MotoGP https://t.co/Wy3Qe86D6T",,,,15,1,32413,660,,es,0,moto gp
1520495025829908480,motogpvideogame,1378696486553280514,2022-04-30 20:07:18,¿Una derrapada en Mugello? ‼️Adelante‼️🔥 #MotoGP #SpanishGP (Juego de MotoGP) (Nine Season) https://t.co/zCXc37mL9b,,,,4,0,13,120,,es,0,moto gp
1520494996662718464,MotoGP_ESPN,2724613734,2022-04-30 20:07:11,"Marc #Márquez y una sincera declaración.

#MotoGPxESPN

https://t.co/yzZe5QkQNr",,,,10,0,103307,15,,es,0,moto gp
1520494630491627522,MotoGP_ESPN,2724613734,2022-04-30 20:05:43,"Izan Guevara, dueño de la pole en #Moto3. 

#MotoGPxESPN 

https://t.co/cylYQ8phiM",,,,1,0,103307,15,,es,0,moto gp
1520494538279858178,paussini_99,1373367572,2022-04-30 20:05:22,Felicidades Jorge! 😍😭🙌 https://t.co/QiCLbkxwSi,,,1520478089796542464,0,0,96,227,,es,0,moto gp
1520494285254189056,JesSanSan,370639078,2022-04-30 20:04:21,"Lorenzo, Leyenda de MotoGP: «Ser leyenda es más importante que ser campeón, soy un afortunado» @lorenzo99 https://t.co/xvpXOi60MT",,,,17,2,43204,718,,es,0,moto gp
1520494183898923010,JorgeRage199,342635947,2022-04-30 20:03:57,Siempre a topeeee @marcmarquez93  @circuitodejerez @motogp https://t.co/oBaVyl39ao,,,,1,0,130,143,,es,0,moto gp
1520493969981030404,deportes_dm,913333721578852352,2022-04-30 20:03:06,Jorge Lorenzo recibe su trofeo de ‘Leyenda de MotoGP’ https://t.co/Y2f46BkQw5,,,,0,0,604,374,,es,0,moto gp
1520493952608227328,edwinlucca,263342643,2022-04-30 20:03:02,@MotoGP_ESPN Sí campeón es campeón,,1520447895933227008,,0,0,269,685,,es,0,moto gp
1520493807187464197,donovandeejay,423102393,2022-04-30 20:02:27,@lorenzo99 @MotoGP Te echamos mucho de menos eterno 99,"Arenas de San Pedro, España",1520457711716126720,,0,0,360,772,,es,0,moto gp
1520493590262206464,MotoGP_ESPN,2724613734,2022-04-30 20:01:35,"¡A1 #OGURA! El japonés se quedó con la pole position en #Moto2 y largará primero en el #PortugueseGP. 

#MotoGPxESPN 

https://t.co/dUXw9e93DJ",,,,4,1,103307,15,,es,0,moto gp
1520493243519193089,Nadia15863215,1037827189310455809,2022-04-30 20:00:13,@MotoGP_ESPN Siempre Marc💪❤,,1520447895933227008,,0,0,26,42,,es,0,moto gp
1520526240859537408,EmmaRincon,73948999,2022-04-30 22:11:20,"En el edificio en el que resido en Miami vive un jugador del Heat (NBA), viven ejecutivos de grandes compañías, chóferes de Uber, mesoneros y todo tipo de oficios. 

Esto sería imposible en un país socialista, no hay sistema que equipare más a las personas que el capitalismo.",,,,1785,617,70862,641,,es,0,nba
1520896912815280128,gbeder,25899861,2022-05-01 22:44:15,"Cuando meto doble jornada de NBA y compruebo que estuve cinco horas sin hacer nada, me levanto del sillón intempestivamente con las siguientes sensaciones: mareos, hambre, culpa y depresión. Después meto 20’ de bici fija y sigo adelante con esta miseria llamada vida.",,,,4721,97,40853,274,,es,0,nba
1520884908729716736,trescoball,337057963,2022-05-01 21:56:33,Hay gente que no ve la NBA.,,,,1575,138,40408,414,,es,0,nba
1521236850110775296,zuacarlito,1424332080,2022-05-02 21:15:02,Vamos a ligar hoy lunes a comenzar la racha en MLB: Minesota - Miami.  Combinar NBA baja de Filadelfia vs Miami es lo más fijo la baja -208.,,,,0,0,258,64,,es,0,nba
1521236750168899588,CardsHoop,1503410191227891715,2022-05-02 21:14:39,2018 Panini Contenders Optic NB #basketballcards https://t.co/nBxNAsA5YS,,,,0,0,314,1098,,es,0,nba
1521236654178160642,TrujilloTf12,850212145048436738,2022-05-02 21:14:16,"Empezamos muy bien hoy 😎😎😎💵💵💵 en un rato les subo las de NBA, vamos con todo 👊🏻👊🏻👊🏻🔥🔥🔥 https://t.co/MLBvZQyIvr",,,,0,0,60,202,,es,0,nba
1520525571658338310,NicolasSegreto,76998095,2022-04-30 22:08:40,https://t.co/zuUkwGM1Di El genial @JulianMozo rompiendola siempre,,,,0,0,425,4793,,es,0,nba
1520525343651774467,PickssArt,3231206713,2022-04-30 22:07:46,"De vez en cuando apuesto en deportes que no sean NBA/NFL y hoy les quiero dejar un freepick que me gusta mucho de UFC.

Aquí lo tienen:

🥊 Marlon Mera ML [+100] https://t.co/81W6QLz9Ps",,,,1,0,4135,128,,es,0,nba
1520525262261088256,monteraux,4860570892,2022-04-30 22:07:27,hoy una mamá del equipo de básquet de mi hijo dijo que lo llaman “el pulpo” porque agarra todas las pelotas. nba i can feel you.,,,,18,0,10381,757,,es,0,nba
1520525000830242823,Beenja1889,1331832530,2022-04-30 22:06:24,Mi viejo me regalo un re camperon nba 🤩,,,,0,0,449,495,,es,0,nba
1520524700014845953,RFracazzo,1502854211264028678,2022-04-30 22:05:13,"@LaGarnetta5 @ChefCurry3013 [2] y vosotros no sois capaces de tener autocritica y se imparciales ... anda ya Argentimos abrir los ojos y alejaros la cara del culo de Campazzo.Incapaces de ver que Deck, Bolmaro,Vildoza no son nada en la nba. ejercicio de autocritica europea : Maledon, Aldama y queeta 👎NP",,1520522295831412736,,0,0,22,70,,es,0,nba
1520524534650064897,gameplant209,1498421693546696707,2022-04-30 22:04:33,@marlon_1922 @LeanDesign_ Y soy argentino. Anda a mirar la nba pedazo de pelotudo,,1520524352067842048,,0,0,0,1,,es,0,nba
1520523940644405248,OssieGibran,76722660,2022-04-30 22:02:12,"@AngelesDt hay foros donde dicen que entraran los canales de TVC Deportes, AyM Sports y el de NBA.",,1520392229952667648,,1,0,203,687,,es,0,nba
1520523821891133440,edson_sierra,316771548,2022-04-30 22:01:43,@ConsejoAbuelo #playdoit para meterle a las finales de NBA 🍀,,1520515071364898816,,0,0,1377,762,,es,0,nba
1520523790408568832,godfather2027,918291314638286848,2022-04-30 22:01:36,"@UtahJazzPY @juliosimon Últimos campeones de la NBA, quienes tenían de Pívot? Brook Lopez, Dwight Howard/MacGee, Marc Gasol, Andrew Bogut, Mozgov/Varejao....a Uds les parece que la NBA fué por el lado que decidieron los Jazz? Dando encima el supermaximo al Pívot? Están como desfasados.",,1520521504953352192,,0,0,126,276,,es,0,nba
1520523759626686464,LaNetaNeta_,1079180428161007616,2022-04-30 22:01:28,NBA: Quedan definidos los duelos para la siguiente ronda de Playoffs | Video https://t.co/Ytq4aciz7H,,,,0,0,391,81,,es,0,nba
1520523495700148225,DelSolTelegram,1028352854086623235,2022-04-30 22:00:25,"1950: el año que la NBA cambió para siempre
¿Te lo perdiste? Está en Telegram: https://t.co/TJkTkvaJLi
#DelSolEnTelegram #DelSol https://t.co/wXv3gB2kuE",,,,0,0,120,58,,es,0,nba
1520523425604943876,NicolasSchiller,253299719,2022-04-30 22:00:09,"Se viene con todo el programa de hoy de 6 a 7 por el 102.5 FM🔥

- Última jornada Liga MX / Posibles enfrentamientos Repechaje 

- Playoffs NBA 

- MLB y más 

Además tenemos boletos para Harlem Globetrotters, Babasónicos y otras sorpresas 👀 https://t.co/WK5UHMqiFL",,,,4,4,2154,1884,,es,0,nba
1520523404394258435,BetPlayCO,840199538904293377,2022-04-30 22:00:04,"𝗔𝗽𝘂é𝘀𝘁𝗮𝗹𝗲 𝗮 𝗹𝗼𝘀 𝗣𝗹𝗮𝘆𝗼𝗳𝗳𝘀 𝗱𝗲 𝗹𝗮 𝗡𝗕𝗔 𝗲𝗻 𝗕𝗲𝘁𝗣𝗹𝗮𝘆. ¡Sigue tu pasión con las finales del mejor baloncesto del mundo 🏀! Lee la reseña en nuestro #BlogBetPlay 🤓
👉 https://t.co/L0pJbPnPR3 👈 https://t.co/RrztPdpH0z",,,,1,2,41385,209,,es,0,nba
1520523395540082688,Sabrina_Parley,2533065268,2022-04-30 22:00:02,"Extraño la época en la que prendías la TV y había béisbol, futbol, nba en casi todos los canales de deportes, y no tenías que contratar plataformas de streaming para ver un juego en cada uno🥴",,,,7,1,16395,154,,es,0,nba
1520523389403811841,kingdeportes1,1285613759239802881,2022-04-30 22:00:00,"BARCELONA VS MALLORCA

Mallorca visitará el Camp Nou para enfrentar a u Barcelona que sigue en una mala racha.

¿Volverá el Barcelona al camino de la victoria?
__
👑 #KingDeportes #NBA #01MAY
👑 https://t.co/XbtQxm8Qfs https://t.co/UwPd0fiCGL",,,,1,2,1319,81,,es,0,nba
1520523208302153728,nba_historias,1390723879065296898,2022-04-30 21:59:17,"Un dia como hoy, de 1912, se fundaron los Universal Studios. Alguna vez lo conté, pero el público se renueva: 

Universal tenia un destacado equipo de basquet amateur, a principios de siglo. 7 de sus jugadores (y el coach) fueron la base del 1er campeón olímpico, en 1936. https://t.co/NM0gGWM9sd",,,,39,2,12654,615,,es,0,nba
1520523089217568774,AjenorN,965413405644525568,2022-04-30 21:58:49,"@6toHombreLATAM Tendrian que meter algun partido exhibicion estos dias que no hay partidos,se echa demasiado de menos la nba...",,1520519708767703040,,5,0,113,172,,es,0,nba
1520523072025071616,NewEraMx,390470957,2022-04-30 21:58:44,@LaHesmuda @thecompound__ @NBA T O D A S!,,1520485074210332672,,1,0,91174,641,,es,0,nba
1520522887937019904,pepeldelpopulac,925489380,2022-04-30 21:58:01,"@NBA Siempre me acordaré de esos mates de Pippen y John Starks,,,,",,1520515838104768512,,0,0,232,160,,es,0,nba
1520522884334202881,JefeBet,1488993056120520713,2022-04-30 21:58:00,"🏀¿Eres un experto de la NBA? ¡Demuéstralo!
📲 Nuestra App es muy simple y sencilla de usar
Descárgala y gana el Jackpot con tus predicciones 👇
https://t.co/qkkvgAb4iy
#bucksvsceltics #MilvsBos #bostonceltics #MilwaukeeBucks  #NBA #Baskestball #pronosticosdeportivos #playoffsnba https://t.co/gZ5G8xEeyK",,,,0,0,10,29,,es,0,nba
1520522884279640065,GIGANTESbasket,293415952,2022-04-30 21:58:00,"""Me gusta muchísimo ver jugar a Ja Morant. Tiene mentalidad de jugador de los 80. Tiene la mentalidad de Michael Jordan. La mentalidad de Kobe""

James Worthy en GIGANTES

https://t.co/6jxBfrEvIO",,,,12,1,135849,2499,,es,0,nba
1520522613033996291,CardsHoop,1503410191227891715,2022-04-30 21:56:55,QUENTIN GRIMES 2021 22 Panini N #basketballcards https://t.co/KY10nF5waW,,,,0,1,314,1098,,es,0,nba
1520522540564852736,Faakin5,1343338891718369287,2022-04-30 21:56:38,@MedinaJoselyn A la #NBA le gustó tu tuit,,1520426673312837632,,0,0,199,268,,es,0,nba
1520522346091540481,JulianMozo,132332340,2022-04-30 21:55:51,"El análisis de por qué la segunda temporada de FC7 fue peor que la primera.

Por qué está casi descartada su continuidad en Denver y qué panorama se le presenta en la NBA.

También cuál es su objetivo, qué piensa resignar y qué rol puede aceptar para seguir entre los mejores. https://t.co/W9cBszpjeY",,1520370139698544640,,5,1,31082,1190,,es,0,nba
1520522295831412741,RFracazzo,1502854211264028678,2022-04-30 21:55:39,"@LaGarnetta5 @ChefCurry3013 ""mantenerse""? jajajaj poca objetividad teneis los argentos chauvinistas...🤣 Aqui estabamos llamando paquete a al Chacho.... dos veces, a Poirier, Gentile, a Larkin etc y mas jugadores de euroliga que saltaron a la nba para volver con la cola entre las piernas..[1]",,1520424378567069696,,0,0,22,70,,es,0,nba
1520521327836540928,memovegamendoza,172563364,2022-04-30 21:51:49,"si Televisa fuera otra cosa ya hubiera fimrado con la USFL y pasar los Juegos de FOX que es los que les tocaria, no que ahora no tiene nada, ni Basket NBA,Ni Beisbol MLB ni la Formula 1 sintetizada solo Futbol de la Liga Corrupta y Mediocre MX y sus luchas CMLL",,,,0,0,37,19,,es,0,nba
1520521149922246656,LaGarnetta5,1428861596525281282,2022-04-30 21:51:06,Hoy no hay NBA. Todo es dolor https://t.co/BZrPNV6c60,,,,11,1,781,667,,es,0,nba
1520521130272034819,RafaQS88,806519437159518208,2022-04-30 21:51:02,"Mañana empieza la segunda ronda de los playoffs de la NBA y, la verdad, todos los choques son absurdamente interesantes, por el nivel de los equipos, por algunos piques entre jugadores (!) y por enfrentamientos entre súper estrellas que pintan a noches históricas.",,,,0,0,31,73,,es,0,nba
1520520823878082562,caarrigoni,2271129346,2022-04-30 21:49:48,"En la época dorada de los Lakers y Celtics, sumado a la aparición del mejor de todos los tiempos (MJ23), este tipo comandó a un equipo q un bicampeonato de NBA. Mi idolo por siempre!!! El gran Isiah Thomas.
Feliz cumpleaños @IsiahThomas https://t.co/lTJQYmttxk",,,,4,0,760,857,,es,0,nba
1520520706152448001,RFracazzo,1502854211264028678,2022-04-30 21:49:20,"@LaGarnetta5 Si que hay quien lo cuaestiona.  Si sacas pecho con los Psuedo ""trofeitos"" Europeos para defender su Fracazzo de Campazzo en la mejor liga del mundo, cuando para los scouts NBA y los medio, los trofeos de europa y ligas nacionales de aqui, son simple pisa papeles. https://t.co/ikxBC5juoY",,1520418769985748992,,0,0,22,70,,es,0,nba
1520520691115868161,Fulwzrds,1290968384834871297,2022-04-30 21:49:17,"Pas de NBA , on lance BCS",,,,0,0,755,434,,es,0,nba
1520520624514473984,treceacero,108596574,2022-04-30 21:49:01,"🏀 1950: el año que la NBA cambió para siempre 

🗣️ @pablorak11 compartió la historia de los tres primeros afrodescendientes en llegar a la NBA y el choque que implicó para la época.

📲 @DelSolUy 

https://t.co/mwVDStmxZA",,,,6,1,37610,877,,es,0,nba
1520520434919301120,Alberto1998AS,1869130711,2022-04-30 21:48:16,@PasionBasketNBA Ese año me enganché a la NBA,,1520517260384821248,,1,0,1931,3974,,es,0,nba
1520520152479158277,bowlofricedev,1271119616077676545,2022-04-30 21:47:08,"🏀Hemos estrenado el Modo #NBAPlayoffs2022  de NBA Stats Quiz 📱 en el canal de @basketenequipo esta mañana, por si queréis echarle un ojo 👋 https://t.co/u5bfrRNAbI",,,,7,2,795,578,,es,0,nba
1520520130949750789,jatirado_oc,1034559695808356352,2022-04-30 21:47:03,El centro de los Sixers no estará en el Juego 1 contra el Heat y peligra su regreso https://t.co/0S9DtYzF3l https://t.co/qD0CpIendr,,,,0,2,5666,4896,,es,0,nba
1520520095667212289,_hectorinhx,2913024221,2022-04-30 21:46:55,@igualsipasaalgo Era del nba,,1520519962649055232,,0,0,99,356,,es,0,nba
1520519378885877760,AlfredoNoya,272308132,2022-04-30 21:44:04,"@nba_historias Inolvidable exhibición de pundonor, caracter y clase",,1520435232259727360,,1,0,831,1510,,es,0,nba
1520519231640678401,olcarmar,182747689,2022-04-30 21:43:29,Es por mucho el tipo mas tonto de la NBA https://t.co/b5C35MVC3B,,,1520255737947074560,2,0,147,994,,es,0,nba
1520518790391414785,NBA_alinstante,748978035429298176,2022-04-30 21:41:44,"Todos tenemos un amigo que no la mete ni que la tire en una piscina, etiqueta al tuyo.🤣
.
.
.
#NBA #NBAEnEspañol #Baloncesto #Basketball #NBAPlayoffs #NBAOnESPN #NBATNT https://t.co/iLxSZ539Dk",,,,0,0,31,109,,es,0,nba
1520518019432124416,MarcoReyPicks,851228117620228100,2022-04-30 21:38:40,"Ja Morant y Brooks encima del logo de Timberwolves después de eliminarlos… 

 https://t.co/9dQhHxzMfX",,,,121,3,83993,174,,es,0,nba
1520517914524327938,thesuboyy_nba,739816740071309312,2022-04-30 21:38:15,@b_sekete Re tla vota 👌🏿,,1520504418407432192,,0,0,2629,2703,,es,0,nba
1520516889151164422,RFracazzo,1502854211264028678,2022-04-30 21:34:10,@AdriDodgers @isolation_nba @juanrrpp claro que si! guiño argentina no es un pais tercermundista guiño* guiño* https://t.co/n08D983kVd,,1520481026593722368,,0,0,22,70,,es,0,nba
1520516395611660288,CALERO_NBA,565301197,2022-04-30 21:32:13,JAJAJAJAJAJAJAJA BUENISIMAAA https://t.co/2VVrkZvFFF,,,1520480414212804608,0,0,207,632,,es,0,nba
1520516219627003904,elnuevoherald,34641036,2022-04-30 21:31:31,El centro de los Sixers no estará en el Juego 1 contra el Heat y peligra su regreso https://t.co/bHxBiXQJxP,,,,0,0,523617,830,,es,0,nba
